Date,Country,Exchange rate
2006-02-02,India,44.16
2006-02-03,India,44.14
2006-02-06,India,44.14
2006-02-07,India,44.15
2006-02-08,India,44.17
2006-02-09,India,44.1
2006-02-10,India,44.1
2006-02-13,India,44.17
2006-02-14,India,44.15
2006-02-15,India,44.15
2006-02-16,India,44.25
2006-02-17,India,44.33
2006-02-20,India,
2006-02-21,India,44.36
2006-02-22,India,44.54
2006-02-23,India,44.36
2006-02-24,India,44.35
2006-02-27,India,44.41
2006-02-28,India,44.21
2006-03-01,India,44.35
2006-03-02,India,44.18
2006-03-03,India,44.09
2006-03-06,India,44.18
2006-03-07,India,44.24
2006-03-08,India,44.36
2006-03-09,India,44.3
2006-03-10,India,44.31
2006-03-13,India,44.38
2006-03-14,India,44.37
2006-03-15,India,44.11
2006-03-16,India,44.29
2006-03-17,India,44.26
2006-03-20,India,44.25
2006-03-21,India,44.29
2006-03-22,India,44.36
2006-03-23,India,44.43
2006-03-24,India,44.49
2006-03-27,India,44.58
2006-03-28,India,44.49
2006-03-29,India,44.53
2006-03-30,India,44.45
2006-03-31,India,44.48
2006-04-03,India,44.39
2006-04-04,India,44.58
2006-04-05,India,44.42
2006-04-06,India,44.49
2006-04-07,India,44.46
2006-04-10,India,44.66
2006-04-11,India,44.68
2006-04-12,India,45.09
2006-04-13,India,45.05
2006-04-14,India,45.02
2006-04-17,India,44.97
2006-04-18,India,45.08
2006-04-19,India,45.01
2006-04-20,India,45.06
2006-04-21,India,45.05
2006-04-24,India,44.86
2006-04-25,India,44.88
2006-04-26,India,45.04
2006-04-27,India,44.84
2006-04-28,India,44.86
2006-05-01,India,44.77
2006-05-02,India,44.82
2006-05-03,India,44.81
2006-05-04,India,44.81
2006-05-05,India,44.85
2006-05-08,India,44.82
2006-05-09,India,44.84
2006-05-10,India,44.84
2006-05-11,India,44.88
2006-05-12,India,44.89
2006-05-15,India,45.37
2006-05-16,India,45.05
2006-05-17,India,44.69
2006-05-18,India,45.26
2006-05-19,India,45.35
2006-05-22,India,45.42
2006-05-23,India,45.38
2006-05-24,India,45.56
2006-05-25,India,45.74
2006-05-26,India,45.81
2006-05-29,India,
2006-05-30,India,46.13
2006-05-31,India,46.22
2006-06-01,India,46.19
2006-06-02,India,45.67
2006-06-05,India,45.7
2006-06-06,India,45.8
2006-06-07,India,45.89
2006-06-08,India,45.91
2006-06-09,India,45.81
2006-06-12,India,45.71
2006-06-13,India,45.81
2006-06-14,India,45.5
2006-06-15,India,45.83
2006-06-16,India,45.69
2006-06-19,India,45.76
2006-06-20,India,45.8
2006-06-21,India,45.8
2006-06-22,India,45.99
2006-06-23,India,46.01
2006-06-26,India,46.22
2006-06-27,India,46.21
2006-06-28,India,46.25
2006-06-29,India,46.13
2006-06-30,India,45.87
2006-07-03,India,45.92
2006-07-04,India,
2006-07-05,India,45.92
2006-07-06,India,45.99
2006-07-07,India,45.84
2006-07-10,India,45.97
2006-07-11,India,46.01
2006-07-12,India,46.09
2006-07-13,India,46.16
2006-07-14,India,46.19
2006-07-17,India,46.64
2006-07-18,India,46.61
2006-07-19,India,46.81
2006-07-20,India,46.75
2006-07-21,India,46.64
2006-07-24,India,46.83
2006-07-25,India,46.76
2006-07-26,India,46.68
2006-07-27,India,46.52
2006-07-28,India,46.53
2006-07-31,India,46.49
2006-08-01,India,46.51
2006-08-02,India,46.61
2006-08-03,India,46.48
2006-08-04,India,46.42
2006-08-07,India,46.51
2006-08-08,India,46.47
2006-08-09,India,46.4
2006-08-10,India,46.32
2006-08-11,India,46.5
2006-08-14,India,46.52
2006-08-15,India,46.47
2006-08-16,India,46.47
2006-08-17,India,46.36
2006-08-18,India,46.38
2006-08-21,India,46.4
2006-08-22,India,46.44
2006-08-23,India,46.45
2006-08-24,India,46.42
2006-08-25,India,46.41
2006-08-28,India,46.47
2006-08-29,India,46.45
2006-08-30,India,46.37
2006-08-31,India,46.43
2006-09-01,India,46.38
2006-09-04,India,
2006-09-05,India,46.19
2006-09-06,India,46.13
2006-09-07,India,46.14
2006-09-08,India,46.06
2006-09-11,India,46.19
2006-09-12,India,46.27
2006-09-13,India,46.18
2006-09-14,India,46.12
2006-09-15,India,45.95
2006-09-18,India,46.09
2006-09-19,India,46.08
2006-09-20,India,45.83
2006-09-21,India,45.74
2006-09-22,India,45.77
2006-09-25,India,45.83
2006-09-26,India,45.77
2006-09-27,India,45.76
2006-09-28,India,45.78
2006-09-29,India,45.95
2006-10-02,India,45.97
2006-10-03,India,45.68
2006-10-04,India,45.65
2006-10-05,India,45.57
2006-10-06,India,45.42
2006-10-09,India,
2006-10-10,India,45.67
2006-10-11,India,45.55
2006-10-12,India,45.52
2006-10-13,India,45.31
2006-10-16,India,45.35
2006-10-17,India,45.19
2006-10-18,India,45.28
2006-10-19,India,45.22
2006-10-20,India,45.18
2006-10-23,India,45.3
2006-10-24,India,45.18
2006-10-25,India,45.36
2006-10-26,India,45.19
2006-10-27,India,45.07
2006-10-30,India,44.9
2006-10-31,India,44.9
2006-11-01,India,44.79
2006-11-02,India,44.82
2006-11-03,India,44.76
2006-11-06,India,44.8
2006-11-07,India,44.62
2006-11-08,India,44.59
2006-11-09,India,44.46
2006-11-10,India,44.55
2006-11-13,India,44.83
2006-11-14,India,45.05
2006-11-15,India,45.26
2006-11-16,India,44.82
2006-11-17,India,44.75
2006-11-20,India,44.89
2006-11-21,India,44.77
2006-11-22,India,44.62
2006-11-23,India,
2006-11-24,India,44.59
2006-11-27,India,44.56
2006-11-28,India,44.58
2006-11-29,India,44.54
2006-11-30,India,44.59
2006-12-01,India,44.5
2006-12-04,India,44.49
2006-12-05,India,44.42
2006-12-06,India,44.6
2006-12-07,India,44.52
2006-12-08,India,44.53
2006-12-11,India,44.69
2006-12-12,India,44.7
2006-12-13,India,44.68
2006-12-14,India,44.56
2006-12-15,India,44.54
2006-12-18,India,44.63
2006-12-19,India,44.61
2006-12-20,India,44.55
2006-12-21,India,44.51
2006-12-22,India,44.37
2006-12-25,India,
2006-12-26,India,44.32
2006-12-27,India,44.2
2006-12-28,India,44.14
2006-12-29,India,44.11
2007-01-01,India,
2007-01-02,India,44.13
2007-01-03,India,44.24
2007-01-04,India,44.16
2007-01-05,India,44.2
2007-01-08,India,44.32
2007-01-09,India,44.27
2007-01-10,India,44.44
2007-01-11,India,44.49
2007-01-12,India,44.43
2007-01-15,India,
2007-01-16,India,44.2
2007-01-17,India,44.09
2007-01-18,India,44.15
2007-01-19,India,44.15
2007-01-22,India,44.11
2007-01-23,India,44.14
2007-01-24,India,44.15
2007-01-25,India,44.15
2007-01-26,India,44.08
2007-01-29,India,44.13
2007-01-30,India,44.23
2007-01-31,India,44.07
2007-02-01,India,44.01
2007-02-02,India,44.0
2007-02-05,India,44.03
2007-02-06,India,44.03
2007-02-07,India,44.01
2007-02-08,India,43.98
2007-02-09,India,43.93
2007-02-12,India,44.0
2007-02-13,India,44.02
2007-02-14,India,44.0
2007-02-15,India,43.91
2007-02-16,India,43.87
2007-02-19,India,
2007-02-20,India,44.12
2007-02-21,India,44.0
2007-02-22,India,44.05
2007-02-23,India,44.08
2007-02-26,India,44.04
2007-02-27,India,44.21
2007-02-28,India,44.08
2007-03-01,India,44.11
2007-03-02,India,44.1
2007-03-05,India,44.43
2007-03-06,India,44.18
2007-03-07,India,44.18
2007-03-08,India,44.19
2007-03-09,India,44.07
2007-03-12,India,44.11
2007-03-13,India,44.08
2007-03-14,India,44.25
2007-03-15,India,44.19
2007-03-16,India,44.08
2007-03-19,India,44.04
2007-03-20,India,43.53
2007-03-21,India,43.28
2007-03-22,India,43.52
2007-03-23,India,43.56
2007-03-26,India,43.2
2007-03-27,India,43.03
2007-03-28,India,42.78
2007-03-29,India,43.45
2007-03-30,India,43.1
2007-04-02,India,43.05
2007-04-03,India,43.04
2007-04-04,India,42.84
2007-04-05,India,42.76
2007-04-06,India,42.74
2007-04-09,India,42.65
2007-04-10,India,42.65
2007-04-11,India,42.69
2007-04-12,India,42.65
2007-04-13,India,42.42
2007-04-16,India,41.75
2007-04-17,India,41.98
2007-04-18,India,42.0
2007-04-19,India,42.08
2007-04-20,India,41.7
2007-04-23,India,41.65
2007-04-24,India,40.75
2007-04-25,India,40.58
2007-04-26,India,40.56
2007-04-27,India,40.79
2007-04-30,India,41.04
2007-05-01,India,41.0
2007-05-02,India,41.04
2007-05-03,India,40.82
2007-05-04,India,40.58
2007-05-07,India,40.53
2007-05-08,India,40.64
2007-05-09,India,40.67
2007-05-10,India,41.04
2007-05-11,India,40.74
2007-05-14,India,40.59
2007-05-15,India,40.64
2007-05-16,India,40.58
2007-05-17,India,40.59
2007-05-18,India,40.36
2007-05-21,India,40.48
2007-05-22,India,40.14
2007-05-23,India,40.28
2007-05-24,India,40.43
2007-05-25,India,40.28
2007-05-28,India,
2007-05-29,India,40.19
2007-05-30,India,40.53
2007-05-31,India,40.36
2007-06-01,India,40.27
2007-06-04,India,40.5
2007-06-05,India,40.28
2007-06-06,India,40.41
2007-06-07,India,40.51
2007-06-08,India,40.82
2007-06-11,India,40.55
2007-06-12,India,40.48
2007-06-13,India,40.7
2007-06-14,India,40.66
2007-06-15,India,40.52
2007-06-18,India,40.5
2007-06-19,India,40.58
2007-06-20,India,40.59
2007-06-21,India,40.59
2007-06-22,India,40.55
2007-06-25,India,40.73
2007-06-26,India,40.9
2007-06-27,India,40.88
2007-06-28,India,40.8
2007-06-29,India,40.58
2007-07-02,India,40.42
2007-07-03,India,40.41
2007-07-04,India,
2007-07-05,India,40.34
2007-07-06,India,40.36
2007-07-09,India,40.37
2007-07-10,India,40.3
2007-07-11,India,40.31
2007-07-12,India,40.28
2007-07-13,India,40.26
2007-07-16,India,40.22
2007-07-17,India,40.23
2007-07-18,India,40.23
2007-07-19,India,40.26
2007-07-20,India,40.18
2007-07-23,India,40.12
2007-07-24,India,40.15
2007-07-25,India,40.24
2007-07-26,India,40.24
2007-07-27,India,40.38
2007-07-30,India,40.27
2007-07-31,India,40.18
2007-08-01,India,40.25
2007-08-02,India,40.36
2007-08-03,India,40.25
2007-08-06,India,40.25
2007-08-07,India,40.26
2007-08-08,India,40.29
2007-08-09,India,40.4
2007-08-10,India,40.45
2007-08-13,India,40.4
2007-08-14,India,40.8
2007-08-15,India,40.55
2007-08-16,India,41.15
2007-08-17,India,41.04
2007-08-20,India,40.91
2007-08-21,India,41.01
2007-08-22,India,40.77
2007-08-23,India,41.0
2007-08-24,India,40.9
2007-08-27,India,40.88
2007-08-28,India,41.1
2007-08-29,India,40.95
2007-08-30,India,41.02
2007-08-31,India,40.63
2007-09-03,India,40.63
2007-09-04,India,40.76
2007-09-05,India,40.81
2007-09-06,India,40.6
2007-09-07,India,40.4
2007-09-10,India,40.48
2007-09-11,India,40.36
2007-09-12,India,40.34
2007-09-13,India,40.25
2007-09-14,India,40.4
2007-09-17,India,40.52
2007-09-18,India,40.45
2007-09-19,India,39.81
2007-09-20,India,39.87
2007-09-21,India,39.84
2007-09-24,India,39.5
2007-09-25,India,39.55
2007-09-26,India,39.5
2007-09-27,India,39.65
2007-09-28,India,39.75
2007-10-01,India,39.7
2007-10-02,India,39.65
2007-10-03,India,39.38
2007-10-04,India,39.37
2007-10-05,India,39.47
2007-10-08,India,39.47
2007-10-09,India,38.48
2007-10-10,India,39.13
2007-10-11,India,39.2
2007-10-12,India,39.16
2007-10-15,India,39.29
2007-10-16,India,39.23
2007-10-17,India,39.35
2007-10-18,India,39.72
2007-10-19,India,39.6
2007-10-22,India,39.72
2007-10-23,India,39.48
2007-10-24,India,39.49
2007-10-25,India,39.35
2007-10-26,India,39.3
2007-10-29,India,39.32
2007-10-30,India,39.3
2007-10-31,India,39.26
2007-11-01,India,39.22
2007-11-02,India,39.25
2007-11-05,India,39.18
2007-11-06,India,39.23
2007-11-07,India,39.15
2007-11-08,India,39.13
2007-11-09,India,39.11
2007-11-12,India,
2007-11-13,India,39.22
2007-11-14,India,39.18
2007-11-15,India,39.18
2007-11-16,India,39.24
2007-11-19,India,39.23
2007-11-20,India,39.32
2007-11-21,India,39.29
2007-11-22,India,39.29
2007-11-23,India,39.65
2007-11-26,India,39.58
2007-11-27,India,39.68
2007-11-28,India,39.56
2007-11-29,India,39.65
2007-11-30,India,39.52
2007-12-03,India,39.39
2007-12-04,India,39.33
2007-12-05,India,39.31
2007-12-06,India,39.39
2007-12-07,India,39.36
2007-12-10,India,39.3
2007-12-11,India,39.31
2007-12-12,India,39.29
2007-12-13,India,39.29
2007-12-14,India,39.3
2007-12-17,India,39.49
2007-12-18,India,39.48
2007-12-19,India,39.55
2007-12-20,India,39.41
2007-12-21,India,39.3
2007-12-24,India,39.38
2007-12-25,India,
2007-12-26,India,39.38
2007-12-27,India,39.4
2007-12-28,India,39.43
2007-12-31,India,39.41
2008-01-01,India,
2008-01-02,India,39.41
2008-01-03,India,39.26
2008-01-04,India,39.15
2008-01-07,India,39.15
2008-01-08,India,39.13
2008-01-09,India,39.13
2008-01-10,India,39.27
2008-01-11,India,39.15
2008-01-14,India,39.14
2008-01-15,India,39.26
2008-01-16,India,39.29
2008-01-17,India,39.16
2008-01-18,India,39.2
2008-01-21,India,
2008-01-22,India,39.38
2008-01-23,India,39.55
2008-01-24,India,39.37
2008-01-25,India,39.33
2008-01-28,India,39.35
2008-01-29,India,39.28
2008-01-30,India,39.35
2008-01-31,India,39.31
2008-02-01,India,39.12
2008-02-04,India,39.13
2008-02-05,India,39.4
2008-02-06,India,39.49
2008-02-07,India,39.43
2008-02-08,India,39.61
2008-02-11,India,39.6
2008-02-12,India,39.56
2008-02-13,India,39.75
2008-02-14,India,39.57
2008-02-15,India,39.65
2008-02-18,India,
2008-02-19,India,39.91
2008-02-20,India,40.11
2008-02-21,India,39.83
2008-02-22,India,40.04
2008-02-25,India,39.9
2008-02-26,India,39.89
2008-02-27,India,39.68
2008-02-28,India,39.84
2008-02-29,India,39.96
2008-03-03,India,40.33
2008-03-04,India,40.27
2008-03-05,India,40.19
2008-03-06,India,40.13
2008-03-07,India,40.42
2008-03-10,India,40.39
2008-03-11,India,40.23
2008-03-12,India,40.02
2008-03-13,India,40.18
2008-03-14,India,40.4
2008-03-17,India,40.46
2008-03-18,India,40.2
2008-03-19,India,40.0
2008-03-20,India,40.32
2008-03-21,India,39.86
2008-03-24,India,40.03
2008-03-25,India,39.93
2008-03-26,India,39.96
2008-03-27,India,39.95
2008-03-28,India,39.76
2008-03-31,India,40.02
2008-04-01,India,39.88
2008-04-02,India,39.88
2008-04-03,India,39.94
2008-04-04,India,39.93
2008-04-07,India,39.96
2008-04-08,India,39.9
2008-04-09,India,39.91
2008-04-10,India,39.89
2008-04-11,India,39.84
2008-04-14,India,39.86
2008-04-15,India,39.83
2008-04-16,India,39.89
2008-04-17,India,39.79
2008-04-18,India,39.73
2008-04-21,India,39.92
2008-04-22,India,39.93
2008-04-23,India,40.0
2008-04-24,India,40.14
2008-04-25,India,40.13
2008-04-28,India,40.1
2008-04-29,India,40.37
2008-04-30,India,40.45
2008-05-01,India,40.58
2008-05-02,India,40.55
2008-05-05,India,40.45
2008-05-06,India,40.8
2008-05-07,India,41.3
2008-05-08,India,41.66
2008-05-09,India,41.55
2008-05-12,India,42.0
2008-05-13,India,42.08
2008-05-14,India,42.34
2008-05-15,India,42.6
2008-05-16,India,42.5
2008-05-19,India,42.46
2008-05-20,India,42.5
2008-05-21,India,42.77
2008-05-22,India,42.93
2008-05-23,India,42.68
2008-05-26,India,
2008-05-27,India,42.86
2008-05-28,India,42.75
2008-05-29,India,42.53
2008-05-30,India,42.15
2008-06-02,India,42.38
2008-06-03,India,42.5
2008-06-04,India,42.6
2008-06-05,India,42.82
2008-06-06,India,42.63
2008-06-09,India,42.85
2008-06-10,India,42.92
2008-06-11,India,42.65
2008-06-12,India,42.7
2008-06-13,India,42.86
2008-06-16,India,42.93
2008-06-17,India,42.86
2008-06-18,India,42.8
2008-06-19,India,42.91
2008-06-20,India,42.86
2008-06-23,India,42.97
2008-06-24,India,42.75
2008-06-25,India,42.73
2008-06-26,India,42.6
2008-06-27,India,42.78
2008-06-30,India,42.93
2008-07-01,India,43.23
2008-07-02,India,43.15
2008-07-03,India,43.17
2008-07-04,India,
2008-07-07,India,43.29
2008-07-08,India,43.23
2008-07-09,India,43.02
2008-07-10,India,42.94
2008-07-11,India,42.8
2008-07-14,India,42.8
2008-07-15,India,43.12
2008-07-16,India,43.05
2008-07-17,India,42.7
2008-07-18,India,42.66
2008-07-21,India,42.57
2008-07-22,India,42.65
2008-07-23,India,42.05
2008-07-24,India,42.1
2008-07-25,India,41.1
2008-07-28,India,42.52
2008-07-29,India,42.56
2008-07-30,India,42.28
2008-07-31,India,42.47
2008-08-01,India,42.26
2008-08-04,India,42.45
2008-08-05,India,42.15
2008-08-06,India,42.01
2008-08-07,India,42.05
2008-08-08,India,42.05
2008-08-11,India,42.06
2008-08-12,India,42.34
2008-08-13,India,42.55
2008-08-14,India,43.0
2008-08-15,India,42.8
2008-08-18,India,43.49
2008-08-19,India,43.51
2008-08-20,India,43.61
2008-08-21,India,43.43
2008-08-22,India,43.32
2008-08-25,India,43.68
2008-08-26,India,43.74
2008-08-27,India,43.62
2008-08-28,India,43.65
2008-08-29,India,43.25
2008-09-01,India,
2008-09-02,India,44.4
2008-09-03,India,43.95
2008-09-04,India,44.26
2008-09-05,India,44.63
2008-09-08,India,44.5
2008-09-09,India,44.83
2008-09-10,India,45.14
2008-09-11,India,45.46
2008-09-12,India,45.62
2008-09-15,India,45.93
2008-09-16,India,46.81
2008-09-17,India,46.16
2008-09-18,India,46.36
2008-09-19,India,45.71
2008-09-22,India,45.3
2008-09-23,India,45.65
2008-09-24,India,45.92
2008-09-25,India,46.08
2008-09-26,India,46.48
2008-09-29,India,46.49
2008-09-30,India,46.45
2008-10-01,India,46.47
2008-10-02,India,46.63
2008-10-03,India,47.01
2008-10-06,India,47.77
2008-10-07,India,47.78
2008-10-08,India,48.0
2008-10-09,India,48.0
2008-10-10,India,48.41
2008-10-13,India,
2008-10-14,India,47.93
2008-10-15,India,48.53
2008-10-16,India,48.88
2008-10-17,India,48.88
2008-10-20,India,48.96
2008-10-21,India,49.1
2008-10-22,India,49.25
2008-10-23,India,49.82
2008-10-24,India,49.96
2008-10-27,India,49.8
2008-10-28,India,49.57
2008-10-29,India,49.71
2008-10-30,India,49.68
2008-10-31,India,49.4
2008-11-03,India,48.61
2008-11-04,India,47.25
2008-11-05,India,47.28
2008-11-06,India,47.64
2008-11-07,India,47.54
2008-11-10,India,47.3
2008-11-11,India,
2008-11-12,India,49.2
2008-11-13,India,49.0
2008-11-14,India,48.78
2008-11-17,India,49.19
2008-11-18,India,49.51
2008-11-19,India,49.84
2008-11-20,India,50.12
2008-11-21,India,49.53
2008-11-24,India,49.94
2008-11-25,India,49.87
2008-11-26,India,49.18
2008-11-27,India,
2008-11-28,India,49.55
2008-12-01,India,49.94
2008-12-02,India,50.05
2008-12-03,India,49.92
2008-12-04,India,49.82
2008-12-05,India,49.6
2008-12-08,India,49.44
2008-12-09,India,49.28
2008-12-10,India,48.7
2008-12-11,India,48.19
2008-12-12,India,48.2
2008-12-15,India,47.62
2008-12-16,India,47.81
2008-12-17,India,47.5
2008-12-18,India,46.74
2008-12-19,India,47.05
2008-12-22,India,47.71
2008-12-23,India,48.66
2008-12-24,India,47.76
2008-12-25,India,
2008-12-26,India,48.42
2008-12-29,India,48.25
2008-12-30,India,48.05
2008-12-31,India,48.58
2009-01-01,India,
2009-01-02,India,48.25
2009-01-05,India,48.5
2009-01-06,India,48.5
2009-01-07,India,48.56
2009-01-08,India,48.45
2009-01-09,India,48.26
2009-01-12,India,48.78
2009-01-13,India,48.89
2009-01-14,India,48.75
2009-01-15,India,48.87
2009-01-16,India,48.62
2009-01-19,India,
2009-01-20,India,49.01
2009-01-21,India,49.0
2009-01-22,India,49.07
2009-01-23,India,49.0
2009-01-26,India,48.5
2009-01-27,India,48.85
2009-01-28,India,48.81
2009-01-29,India,48.49
2009-01-30,India,48.83
2009-02-02,India,48.84
2009-02-03,India,48.37
2009-02-04,India,48.68
2009-02-05,India,48.72
2009-02-06,India,48.61
2009-02-09,India,48.52
2009-02-10,India,48.68
2009-02-11,India,48.78
2009-02-12,India,48.7
2009-02-13,India,48.58
2009-02-16,India,
2009-02-17,India,49.6
2009-02-18,India,49.84
2009-02-19,India,49.73
2009-02-20,India,49.71
2009-02-23,India,49.46
2009-02-24,India,49.75
2009-02-25,India,49.95
2009-02-26,India,50.32
2009-02-27,India,50.88
2009-03-02,India,51.8
2009-03-03,India,51.96
2009-03-04,India,51.53
2009-03-05,India,51.6
2009-03-06,India,51.68
2009-03-09,India,51.91
2009-03-10,India,51.35
2009-03-11,India,50.98
2009-03-12,India,51.69
2009-03-13,India,51.54
2009-03-16,India,51.31
2009-03-17,India,51.42
2009-03-18,India,51.22
2009-03-19,India,50.21
2009-03-20,India,50.51
2009-03-23,India,50.38
2009-03-24,India,50.4
2009-03-25,India,50.5
2009-03-26,India,50.4
2009-03-27,India,50.46
2009-03-30,India,51.12
2009-03-31,India,50.87
2009-04-01,India,50.48
2009-04-02,India,50.22
2009-04-03,India,49.91
2009-04-06,India,50.01
2009-04-07,India,50.0
2009-04-08,India,50.28
2009-04-09,India,49.82
2009-04-10,India,49.78
2009-04-13,India,49.77
2009-04-14,India,49.62
2009-04-15,India,49.55
2009-04-16,India,49.63
2009-04-17,India,49.8
2009-04-20,India,49.78
2009-04-21,India,50.45
2009-04-22,India,50.2
2009-04-23,India,49.88
2009-04-24,India,49.69
2009-04-27,India,50.15
2009-04-28,India,50.47
2009-04-29,India,50.05
2009-04-30,India,49.7
2009-05-01,India,49.65
2009-05-04,India,49.75
2009-05-05,India,49.22
2009-05-06,India,49.4
2009-05-07,India,49.09
2009-05-08,India,49.13
2009-05-11,India,49.44
2009-05-12,India,49.21
2009-05-13,India,49.58
2009-05-14,India,49.65
2009-05-15,India,49.38
2009-05-18,India,47.58
2009-05-19,India,47.65
2009-05-20,India,47.3
2009-05-21,India,47.3
2009-05-22,India,46.95
2009-05-25,India,
2009-05-26,India,47.7
2009-05-27,India,47.61
2009-05-28,India,47.5
2009-05-29,India,47.11
2009-06-01,India,46.78
2009-06-02,India,46.84
2009-06-03,India,46.88
2009-06-04,India,47.19
2009-06-05,India,47.05
2009-06-08,India,47.5
2009-06-09,India,47.3
2009-06-10,India,47.18
2009-06-11,India,47.49
2009-06-12,India,47.6
2009-06-15,India,47.67
2009-06-16,India,47.61
2009-06-17,India,47.96
2009-06-18,India,48.18
2009-06-19,India,48.0
2009-06-22,India,48.5
2009-06-23,India,48.45
2009-06-24,India,48.4
2009-06-25,India,48.5
2009-06-26,India,48.0
2009-06-29,India,48.0
2009-06-30,India,47.74
2009-07-01,India,47.75
2009-07-02,India,47.9
2009-07-03,India,47.8
2009-07-06,India,48.5
2009-07-07,India,48.44
2009-07-08,India,48.8
2009-07-09,India,48.57
2009-07-10,India,48.76
2009-07-13,India,49.16
2009-07-14,India,48.955
2009-07-15,India,48.55
